stage,variant_name,variant,dataset,simulation_days,run_id,status,official_net,gross_income,distance_cost,gross_minus_cost,preference_penalty,official_net_delta_vs_b0,gross_delta_vs_b0,preference_penalty_delta_vs_b0,expected_official_net,score_accounting_ok,take_count,wait_count,reposition_count,query_minutes,query_minutes_per_take,qwen_compile_calls,qwen_compile_cache_hits,qwen_compile_or_cache_hit_count,qwen_link_calls,qwen_link_or_cache_hit_count,qwen_auditor_calls,qwen_audit_adjustment_nonzero_count,controller_scored_candidate_count,candidate_rule_eval_count,score_changed_by_controller_count,changed_decision_count,hard_block_count,soft_penalty_count,repair_value_count,visible_graph_used_count,terminal_value_used_count,income_abort_count,illegal_count,rejected_take_count,simulation_failures,abort_count,failure_count,objective_score,keep_or_kill,params_json,env_json,notes,command,exit_code,started_at,finished_at,duration_seconds
S10,trial_0043,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0043,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0044,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0044,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""12"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""12"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0045,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0045,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""1"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""120"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""1"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""120"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""1"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""120"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""1"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""120"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0046,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0046,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""200"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""200"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""200"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""200"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0047,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0047,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0048,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0048,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0049,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0049,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""100"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""100"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""100"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""100"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0050,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0050,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""25"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0051,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0051,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""1"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""-5"",""CROWN_GOLD_QUERY_K"":""600"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""1"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""-5"",""CROWN_TRIDENT_QUERY_K"":""600"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""1"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""-5"",""CROWN_GOLD_QUERY_K"":""600"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""1"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""-5"",""CROWN_TRIDENT_QUERY_K"":""600"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0052,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0052,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""1024"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20"",""CROWN_Y_REST_UNTIL_MINUTE"":""600"",""CROWN_Y_TIME_PRICE_MULT"":""0.8""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0053,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0053,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""0"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""-20"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""-20"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""0"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
